card_name,face_name,scryfall_id,set,collector_number,image_url
Blanchwood Treefolk,,f824502c-d712-41af-ba44-33e8294c3735,usg,238,https://cards.scryfall.io/normal/front/f/8/f824502c-d712-41af-ba44-33e8294c3735.jpg?1783946319
Champion of the Hareish,,f824505d-9e19-4150-a26d-0cd0db4807a4,mb2,511,https://cards.scryfall.io/normal/front/f/8/f824505d-9e19-4150-a26d-0cd0db4807a4.jpg?1783910537
Cultivate,,f824aae9-220d-4046-94f8-80e4436b0319,cmd,148,https://cards.scryfall.io/normal/front/f/8/f824aae9-220d-4046-94f8-80e4436b0319.jpg?1783941198
Temple of the False God,,f824b459-7720-4277-8a70-b1f5f4c8324c,40k,300,https://cards.scryfall.io/normal/front/f/8/f824b459-7720-4277-8a70-b1f5f4c8324c.jpg?1783920693
Sifter of Skulls,,f824d5b6-259b-467b-93b5-e93db8b15359,m3c,203,https://cards.scryfall.io/normal/front/f/8/f824d5b6-259b-467b-93b5-e93db8b15359.jpg?1783911378
Spy Kit,,f8253037-5495-4fc9-9844-8aae9575c348,plst,CN2-79,https://cards.scryfall.io/normal/front/f/8/f8253037-5495-4fc9-9844-8aae9575c348.jpg?1783931910
Smitten Swordmaster // Curry Favor,,f82541f2-b17c-45b4-87ff-f9b46d23578c,eld,105,https://cards.scryfall.io/normal/front/f/8/f82541f2-b17c-45b4-87ff-f9b46d23578c.jpg?1783932631
Plains,,f82548c7-24ed-4529-8b57-7407dc0b8c8b,hob,318,https://cards.scryfall.io/normal/front/f/8/f82548c7-24ed-4529-8b57-7407dc0b8c8b.jpg?1783902774
Backwoods Survivalists,,f8257adc-5441-404d-a1fa-7abf8c15036c,plst,EMN-150,https://cards.scryfall.io/normal/front/f/8/f8257adc-5441-404d-a1fa-7abf8c15036c.jpg?1783932056
Plains,,f8260383-a499-418f-bf3e-74bc3734afff,psal,G57,https://cards.scryfall.io/normal/front/f/8/f8260383-a499-418f-bf3e-74bc3734afff.jpg?1783943716
Urza Assembles the Titans,,f82683a8-5fec-429a-ae8c-c880f9b9690b,pdmu,37p,https://cards.scryfall.io/normal/front/f/8/f82683a8-5fec-429a-ae8c-c880f9b9690b.jpg?1783921108
Rise from the Grave,,f826da19-e1bd-4494-94c0-1fbea79f4d46,gvl,56,https://cards.scryfall.io/normal/front/f/8/f826da19-e1bd-4494-94c0-1fbea79f4d46.jpg?1783938750
Maddening Cacophony,,f8279ef6-59db-4834-824e-230f5528a509,sld,2337,https://cards.scryfall.io/normal/front/f/8/f8279ef6-59db-4834-824e-230f5528a509.jpg?1783905152
Hostile Negotiations,,f827a9a0-7b72-49e2-85fa-adcce1e8fdda,bro,105,https://cards.scryfall.io/normal/front/f/8/f827a9a0-7b72-49e2-85fa-adcce1e8fdda.jpg?1783920085
Thornwood Falls,,f82851a5-5f70-488a-b21c-bdd65d2fca7c,m21,257,https://cards.scryfall.io/normal/front/f/8/f82851a5-5f70-488a-b21c-bdd65d2fca7c.jpg?1783930647
Rhys the Redeemed,,f829249f-2b51-4f13-9d54-319da81e23eb,pana,101,https://cards.scryfall.io/normal/front/f/8/f829249f-2b51-4f13-9d54-319da81e23eb.jpg?1783931622
Blood Spatter Analysis,,f82a68f5-62ef-40c9-8a40-e7b79619f719,mkm,413,https://cards.scryfall.io/normal/front/f/8/f82a68f5-62ef-40c9-8a40-e7b79619f719.jpg?1783912770
Ramunap Ruins,,f82a7ea8-aa1c-4ff9-b1f7-06452492c788,tsr,409,https://cards.scryfall.io/normal/front/f/8/f82a7ea8-aa1c-4ff9-b1f7-06452492c788.jpg?1783927700
Imaginary Friends (Plane),,f82a89a6-f558-476c-a57d-5a1e5405320a,pssc,5,https://cards.scryfall.io/normal/front/f/8/f82a89a6-f558-476c-a57d-5a1e5405320a.jpg?1783907557
Sling-Gang Lieutenant,,f82aec21-441b-4fcd-b666-61723bd79531,mh1,108,https://cards.scryfall.io/normal/front/f/8/f82aec21-441b-4fcd-b666-61723bd79531.jpg?1783933120
Island,,f82b281f-d3c7-4eb8-9a10-b4808ca6cfcd,vow,399,https://cards.scryfall.io/normal/front/f/8/f82b281f-d3c7-4eb8-9a10-b4808ca6cfcd.jpg?1783924715
Sphinx,,f82ba894-7b10-45ae-9322-60ef85a2869d,trna,9,https://cards.scryfall.io/normal/front/f/8/f82ba894-7b10-45ae-9322-60ef85a2869d.jpg?1783933602
Bartolomé del Presidio,,f82bb486-7009-4b53-973f-477fc13ad7e7,lci,301,https://cards.scryfall.io/normal/front/f/8/f82bb486-7009-4b53-973f-477fc13ad7e7.jpg?1783913707
Forest,,f82d0a1c-5812-4254-a000-e4ff9aece3d9,inv,347,https://cards.scryfall.io/normal/front/f/8/f82d0a1c-5812-4254-a000-e4ff9aece3d9.jpg?1783945640
Alabaster Mage,,f82e6a81-6a45-45f9-829d-332859a32257,m12,2,https://cards.scryfall.io/normal/front/f/8/f82e6a81-6a45-45f9-829d-332859a32257.jpg?1783941106
Cosmic Spider-Man,,f82f4013-7308-4917-9042-19a5909f2134,spm,127,https://cards.scryfall.io/normal/front/f/8/f82f4013-7308-4917-9042-19a5909f2134.jpg?1783905318
"Cadric, Soul Kindler",,f82f8cab-5039-4e3a-a2ba-cbf829db80ed,dmc,10,https://cards.scryfall.io/normal/front/f/8/f82f8cab-5039-4e3a-a2ba-cbf829db80ed.jpg?1783921474
The Fourth Doctor,,f82fa1d9-adcb-43b4-bfce-42d9e7530ac6,who,607,https://cards.scryfall.io/normal/front/f/8/f82fa1d9-adcb-43b4-bfce-42d9e7530ac6.jpg?1783914435
Fanatic of Rhonas,,f82fce56-307a-44bf-8c46-0e1328550e17,mh3,458,https://cards.scryfall.io/normal/front/f/8/f82fce56-307a-44bf-8c46-0e1328550e17.jpg?1783911156
Roiling Horror,,f83006a5-c42b-4083-a246-f46b25412150,plc,79,https://cards.scryfall.io/normal/front/f/8/f83006a5-c42b-4083-a246-f46b25412150.jpg?1783943153
Tundra,,f830b134-42bf-4ec8-950c-4e19a6dcc742,cei,285,https://cards.scryfall.io/normal/front/f/8/f830b134-42bf-4ec8-950c-4e19a6dcc742.jpg?1783948398
Graf Rats,,f830ede6-ddbf-49b9-80cd-e3dbeccbf208,inr,113,https://cards.scryfall.io/normal/front/f/8/f830ede6-ddbf-49b9-80cd-e3dbeccbf208.jpg?1783908142
Shock,,f8314410-53e1-4264-87f1-5c6484670693,9ed,220★,https://cards.scryfall.io/normal/front/f/8/f8314410-53e1-4264-87f1-5c6484670693.jpg?1783943950
Tocatli Honor Guard,,f831a2c3-6c23-4a56-a38a-2bfc6adf9277,pxln,42s,https://cards.scryfall.io/normal/front/f/8/f831a2c3-6c23-4a56-a38a-2bfc6adf9277.jpg?1783935673
Overgrown Farmland,,f831e9ac-e10a-40bd-a7f6-4be90cc313b3,who,1097,https://cards.scryfall.io/normal/front/f/8/f831e9ac-e10a-40bd-a7f6-4be90cc313b3.jpg?1783914269
"Victor, Valgavoth's Seneschal",,f831eb06-fa75-4364-a6f4-a67e4d95b309,pdsk,238s,https://cards.scryfall.io/normal/front/f/8/f831eb06-fa75-4364-a6f4-a67e4d95b309.jpg?1783909301
Wing Shards,,f8326bd2-83a8-4600-b12a-0bda47168f7b,mh1,38,https://cards.scryfall.io/normal/front/f/8/f8326bd2-83a8-4600-b12a-0bda47168f7b.jpg?1783933151
Windgrace Acolyte,,f835285e-96d9-4574-a497-3b612cae8e22,dom,112,https://cards.scryfall.io/normal/front/f/8/f835285e-96d9-4574-a497-3b612cae8e22.jpg?1783934999
"Ob Nixilis, the Adversary // Ob Nixilis, the Adversary","Ob Nixilis, the Adversary",f835ce6b-4e83-4966-9bc1-370bb36d6e3c,asnc,71,https://cards.scryfall.io/normal/front/f/8/f835ce6b-4e83-4966-9bc1-370bb36d6e3c.jpg?1783923477
"Ob Nixilis, the Adversary // Ob Nixilis, the Adversary","Ob Nixilis, the Adversary",f835ce6b-4e83-4966-9bc1-370bb36d6e3c,asnc,71,https://cards.scryfall.io/normal/back/f/8/f835ce6b-4e83-4966-9bc1-370bb36d6e3c.jpg?1783923477
Angelic Chorus,,f835ff5d-e03d-4a93-98bb-704eaa1e2b64,10e,4,https://cards.scryfall.io/normal/front/f/8/f835ff5d-e03d-4a93-98bb-704eaa1e2b64.jpg?1783943084
Mountain,,f836071c-9ee3-4dc0-95b6-28d0c5de76f3,cmm,446,https://cards.scryfall.io/normal/front/f/8/f836071c-9ee3-4dc0-95b6-28d0c5de76f3.jpg?1783915577
Wall of Blossoms,,f836b155-8829-460b-91f8-4cd00b988196,jmp,442,https://cards.scryfall.io/normal/front/f/8/f836b155-8829-460b-91f8-4cd00b988196.jpg?1783930349
Frontier Bivouac,,f836fe2e-914f-4886-a4e6-7e73c28c764d,plst,CMM-997,https://cards.scryfall.io/normal/front/f/8/f836fe2e-914f-4886-a4e6-7e73c28c764d.jpg?1783906693
Fugitive of the Judoon,,f836ff17-553c-4545-a132-2e2d6eeeb66e,who,708,https://cards.scryfall.io/normal/front/f/8/f836ff17-553c-4545-a132-2e2d6eeeb66e.jpg?1783914403
Shattered Landscape,,f8373e5a-94bb-4aa0-bd09-13a01e0cb02a,tdc,390,https://cards.scryfall.io/normal/front/f/8/f8373e5a-94bb-4aa0-bd09-13a01e0cb02a.jpg?1783906970
Mirror Mockery,,f837b050-70a6-46f0-963d-4badb37a42a1,dtk,62,https://cards.scryfall.io/normal/front/f/8/f837b050-70a6-46f0-963d-4badb37a42a1.jpg?1783938607
Titania's Song,,f837f0c8-4822-41f1-8677-988c13efe8d5,5ed,332,https://cards.scryfall.io/normal/front/f/8/f837f0c8-4822-41f1-8677-988c13efe8d5.jpg?1783946889
Inferno Titan,,f839aadb-084e-4ddc-ba62-d654a695cc6b,hoc,198,https://cards.scryfall.io/normal/front/f/8/f839aadb-084e-4ddc-ba62-d654a695cc6b.jpg?1785497564
Krosan Grip,,f839b862-72f6-4ab8-86b4-0122f29ec53b,c20,181,https://cards.scryfall.io/normal/front/f/8/f839b862-72f6-4ab8-86b4-0122f29ec53b.jpg?1783931161
Tsunami,,f83a6709-f26d-41fc-b63a-739377ba49f9,me4,171,https://cards.scryfall.io/normal/front/f/8/f83a6709-f26d-41fc-b63a-739377ba49f9.jpg?1783941422
Jazal Goldmane,,f83ab91c-6e82-4a97-b602-40826d73b2ae,cmm,463,https://cards.scryfall.io/normal/front/f/8/f83ab91c-6e82-4a97-b602-40826d73b2ae.jpg?1783915572
Skullsnatcher,,f83ae454-ceea-4e5e-b1e5-dd2f46d0a510,psal,E18,https://cards.scryfall.io/normal/front/f/8/f83ae454-ceea-4e5e-b1e5-dd2f46d0a510.jpg?1783943822
Noxious Ghoul,,f83c17b6-9990-409c-85cc-709ad2201b29,plst,LGN-77,https://cards.scryfall.io/normal/front/f/8/f83c17b6-9990-409c-85cc-709ad2201b29.jpg?1783926376
Sultai Skullkeeper,,f83c3936-1d30-4b1b-85ae-64c2be7d37c0,uma,75,https://cards.scryfall.io/normal/front/f/8/f83c3936-1d30-4b1b-85ae-64c2be7d37c0.jpg?1783933833
Crackling Doom,,f83c7d53-2599-42a9-ae96-a2699c5164cb,ktk,171,https://cards.scryfall.io/normal/front/f/8/f83c7d53-2599-42a9-ae96-a2699c5164cb.jpg?1783939059
Goblin Rabblemaster,,f83d8286-e039-44ca-bf74-72e943821125,prm,53832,https://cards.scryfall.io/normal/front/f/8/f83d8286-e039-44ca-bf74-72e943821125.jpg?1783938539
Goliath Beetle,,f83d8765-f654-4837-9b06-739610188415,uds,107,https://cards.scryfall.io/normal/front/f/8/f83d8765-f654-4837-9b06-739610188415.jpg?1783946063
Coveted Jewel,,f83ed433-fae3-4fa5-acad-bb8a5b535ce3,c18,54,https://cards.scryfall.io/normal/front/f/8/f83ed433-fae3-4fa5-acad-bb8a5b535ce3.jpg?1783934324
Platinum Persecutor,,f83f62e4-548b-4e93-a1d8-0aac8ddb07a9,unk,RA06a,https://cards.scryfall.io/normal/front/f/8/f83f62e4-548b-4e93-a1d8-0aac8ddb07a9.jpg?1783917760
Disdainful Stroke,,f83fbd7f-1757-4dcf-9972-0c8f71843f03,tsr,307,https://cards.scryfall.io/normal/front/f/8/f83fbd7f-1757-4dcf-9972-0c8f71843f03.jpg?1783927738
Coastal Peak,,f8402842-5ad2-4d10-808f-50559b36bc5a,msc,467,https://cards.scryfall.io/normal/front/f/8/f8402842-5ad2-4d10-808f-50559b36bc5a.jpg?1783903123
"Yuffie, Materia Hunter",,f8417267-c953-4d58-8a9e-af3d0da01509,fic,470,https://cards.scryfall.io/normal/front/f/8/f8417267-c953-4d58-8a9e-af3d0da01509.jpg?1783904647
Goblin Mountaineer,,f841fe25-237f-4303-b75e-392b82767eea,p02,101,https://cards.scryfall.io/normal/front/f/8/f841fe25-237f-4303-b75e-392b82767eea.jpg?1783946465
"Rix Maadi, Dungeon Palace",,f8429762-e756-43e0-81b4-9d0a34270040,c19,269,https://cards.scryfall.io/normal/front/f/8/f8429762-e756-43e0-81b4-9d0a34270040.jpg?1783932703
Ally,,f842c52a-04b6-4625-ba58-45b043ada340,ttla,4,https://cards.scryfall.io/normal/front/f/8/f842c52a-04b6-4625-ba58-45b043ada340.jpg?1783904747
Serra Avatar,,f842e304-a488-401c-8762-005a8b3f7d94,psus,2,https://cards.scryfall.io/normal/front/f/8/f842e304-a488-401c-8762-005a8b3f7d94.jpg?1783946257
Bojuka Bog,,f8435c7e-39ce-48a6-8536-739dd5511a33,c21,281,https://cards.scryfall.io/normal/front/f/8/f8435c7e-39ce-48a6-8536-739dd5511a33.jpg?1783927498
Goblin Piledriver,,f843a368-9ea6-45b7-aab2-939e75ba453f,pori,151s,https://cards.scryfall.io/normal/front/f/8/f843a368-9ea6-45b7-aab2-939e75ba453f.jpg?1783938278
Sorcerer Class,,f843f0f9-0801-4467-8f46-84ac0b4958b5,pafr,233a,https://cards.scryfall.io/normal/front/f/8/f843f0f9-0801-4467-8f46-84ac0b4958b5.jpg?1783925993
Tectonic Edge,,f8442521-57b8-4353-b6d0-61f1837567e1,f12,3,https://cards.scryfall.io/normal/front/f/8/f8442521-57b8-4353-b6d0-61f1837567e1.jpg?1783940868
Biorhythm,,f844dc35-f063-4514-8d4b-82559ab0603f,9ed,231★,https://cards.scryfall.io/normal/front/f/8/f844dc35-f063-4514-8d4b-82559ab0603f.jpg?1783943942
Docent of Perfection // Final Iteration,Docent of Perfection,f845e2ef-d4be-4dd9-85fa-41d0564faa4b,pemn,56s,https://cards.scryfall.io/normal/front/f/8/f845e2ef-d4be-4dd9-85fa-41d0564faa4b.jpg?1783937414
Docent of Perfection // Final Iteration,Final Iteration,f845e2ef-d4be-4dd9-85fa-41d0564faa4b,pemn,56s,https://cards.scryfall.io/normal/back/f/8/f845e2ef-d4be-4dd9-85fa-41d0564faa4b.jpg?1783937414
Manaweft Sliver,,f84667e2-7d9e-478c-826c-9701ad02b594,plst,CMM-900,https://cards.scryfall.io/normal/front/f/8/f84667e2-7d9e-478c-826c-9701ad02b594.jpg?1783906694
Krosan Grip,,f847439f-a9b6-4a3c-abd1-76d54e0aed99,sta,53,https://cards.scryfall.io/normal/front/f/8/f847439f-a9b6-4a3c-abd1-76d54e0aed99.jpg?1783927424
Flunk,,f8487884-e991-4feb-823b-90d9125edf19,stx,71,https://cards.scryfall.io/normal/front/f/8/f8487884-e991-4feb-823b-90d9125edf19.jpg?1783927367
Careful Study (minigame) // Careful Study (cont'd),Careful Study (minigame),f84993cc-2e5e-449b-bbba-8c1b8ca26b40,mstx,3,https://cards.scryfall.io/normal/front/f/8/f84993cc-2e5e-449b-bbba-8c1b8ca26b40.jpg?1783927220
Careful Study (minigame) // Careful Study (cont'd),Careful Study (cont'd),f84993cc-2e5e-449b-bbba-8c1b8ca26b40,mstx,3,https://cards.scryfall.io/normal/back/f/8/f84993cc-2e5e-449b-bbba-8c1b8ca26b40.jpg?1783927220
Waxen Shapethief,,f849a580-02e2-46cf-8584-3134c70aa6bf,pdft,74s,https://cards.scryfall.io/normal/front/f/8/f849a580-02e2-46cf-8584-3134c70aa6bf.jpg?1783907652
Island,,f849f726-c6a2-400d-9b90-fe050f8ef5eb,inv,337,https://cards.scryfall.io/normal/front/f/8/f849f726-c6a2-400d-9b90-fe050f8ef5eb.jpg?1783945642
Arcane Teachings,,f84a7a98-345e-489b-b888-567744dd0ddf,plst,JUD-78†,https://cards.scryfall.io/normal/front/f/8/f84a7a98-345e-489b-b888-567744dd0ddf.jpg?1783927102
Sunscorched Divide,,f84a8f54-9ede-40ee-a783-e58a7e4f2e94,pip,153,https://cards.scryfall.io/normal/front/f/8/f84a8f54-9ede-40ee-a783-e58a7e4f2e94.jpg?1783912372
Synthesizer Labship,,f84b06a4-e9fa-496c-869e-79d002395856,peoe,81p,https://cards.scryfall.io/normal/front/f/8/f84b06a4-e9fa-496c-869e-79d002395856.jpg?1783905763
Open the Armory,,f84b14a2-2d71-456c-b6e7-12cc2493ed7b,sld,2089,https://cards.scryfall.io/normal/front/f/8/f84b14a2-2d71-456c-b6e7-12cc2493ed7b.jpg?1783906087
Ingot Chewer,,f84b4b61-0e92-4ca2-b4e0-ae846a2a8e37,uma,135,https://cards.scryfall.io/normal/front/f/8/f84b4b61-0e92-4ca2-b4e0-ae846a2a8e37.jpg?1783933804
Cairn Wanderer,,f84b53c7-10db-40f6-a1d4-0baab88355e5,c20,130,https://cards.scryfall.io/normal/front/f/8/f84b53c7-10db-40f6-a1d4-0baab88355e5.jpg?1783931181
Stitchwing Skaab,,f84bb1ce-a8a0-4a29-9129-b1d7041fd01a,soi,90,https://cards.scryfall.io/normal/front/f/8/f84bb1ce-a8a0-4a29-9129-b1d7041fd01a.jpg?1783937783
Ethersworn Adjudicator,,f84cedf6-2ad7-4b94-95b3-70deb03ef23b,c16,90,https://cards.scryfall.io/normal/front/f/8/f84cedf6-2ad7-4b94-95b3-70deb03ef23b.jpg?1783937072
Boil,,f84e0bcd-13f5-41c9-aa7b-06ef4cf8543a,mp2,47,https://cards.scryfall.io/normal/front/f/8/f84e0bcd-13f5-41c9-aa7b-06ef4cf8543a.jpg?1783936422
Temple of Triumph,,f84e5df5-6a1e-4e73-9e02-5001deaf3257,ncc,437,https://cards.scryfall.io/normal/front/f/8/f84e5df5-6a1e-4e73-9e02-5001deaf3257.jpg?1783923184
Rubinia Soulsinger,,f84e8134-d0c1-40bc-8606-42ec598c1405,oc13,207,https://cards.scryfall.io/normal/front/f/8/f84e8134-d0c1-40bc-8606-42ec598c1405.jpg?1783939610
Skyhunter Prowler,,f84f34ff-de33-4091-90b6-9de5336987f0,9ed,45,https://cards.scryfall.io/normal/front/f/8/f84f34ff-de33-4091-90b6-9de5336987f0.jpg?1783944082
Fallen Angel,,f84fea71-0018-43b2-ba74-1612cca4ae96,7ed,134★,https://cards.scryfall.io/normal/front/f/8/f84fea71-0018-43b2-ba74-1612cca4ae96.jpg?1783945506
Thunder Spirit,,f8508542-53ea-4c1b-ae6f-b446c42149ca,me1,27,https://cards.scryfall.io/normal/front/f/8/f8508542-53ea-4c1b-ae6f-b446c42149ca.jpg?1783942962
Faerie Conclave,,f85143ec-37d1-43d3-8c65-764e52f9aa15,c13,288,https://cards.scryfall.io/normal/front/f/8/f85143ec-37d1-43d3-8c65-764e52f9aa15.jpg?1783939629
Zedruu the Greathearted,,f851b861-4e9c-4422-8156-37d7bf2928cd,cmd,240,https://cards.scryfall.io/normal/front/f/8/f851b861-4e9c-4422-8156-37d7bf2928cd.jpg?1783941161
Smelt-Ward Minotaur,,f851d74e-90ad-417f-8372-8437d2d68b0d,grn,116,https://cards.scryfall.io/normal/front/f/8/f851d74e-90ad-417f-8372-8437d2d68b0d.jpg?1783934157
Naga Fleshcrafter,,f8520f29-5cfc-4ebb-8943-49cda758965b,ptdm,52p,https://cards.scryfall.io/normal/front/f/8/f8520f29-5cfc-4ebb-8943-49cda758965b.jpg?1783906903
Pale Wayfarer,,f852508e-7087-42e1-ad9b-c84708e92de7,shm,17,https://cards.scryfall.io/normal/front/f/8/f852508e-7087-42e1-ad9b-c84708e92de7.jpg?1783942766
Gate to Tumbledown,,f8532b98-b69e-4d43-9ec8-0587572a0dff,hbg,81,https://cards.scryfall.io/normal/front/f/8/f8532b98-b69e-4d43-9ec8-0587572a0dff.jpg?1783922089
Wax // Wane,,f855144c-6adb-4cde-8a37-5fb0be775e5d,arc,101,https://cards.scryfall.io/normal/front/f/8/f855144c-6adb-4cde-8a37-5fb0be775e5d.jpg?1783941894
Osai Vultures,,f85614b3-62a3-4da9-a74a-7ea40fad1b52,leg,29,https://cards.scryfall.io/normal/front/f/8/f85614b3-62a3-4da9-a74a-7ea40fad1b52.jpg?1783948082
"Torens, Fist of the Angels",,f8566528-ba96-4425-8831-b5d6197da9ae,inr,250,https://cards.scryfall.io/normal/front/f/8/f8566528-ba96-4425-8831-b5d6197da9ae.jpg?1783908071
Sawtooth Loon,,f856897c-fb63-4ba2-a1ce-9a8a0bf67072,dmr,367,https://cards.scryfall.io/normal/front/f/8/f856897c-fb63-4ba2-a1ce-9a8a0bf67072.jpg?1783918355
Mana Vortex,,f857a00a-82e0-4227-86ee-1f9c7ca232ae,drk,31,https://cards.scryfall.io/normal/front/f/8/f857a00a-82e0-4227-86ee-1f9c7ca232ae.jpg?1783947942
"Nissa, Who Shakes the World",,f857bbe4-5619-4733-a0c7-69700f2ef4f3,war,169,https://cards.scryfall.io/normal/front/f/8/f857bbe4-5619-4733-a0c7-69700f2ef4f3.jpg?1783933410
Mary Read and Anne Bonny // Mary Read and Anne Bonny,Mary Read and Anne Bonny,f8583bab-3e3b-4a5b-b009-d5c9df3015bb,aacr,7,https://cards.scryfall.io/normal/front/f/8/f8583bab-3e3b-4a5b-b009-d5c9df3015bb.jpg?1783910996
Mary Read and Anne Bonny // Mary Read and Anne Bonny,Mary Read and Anne Bonny,f8583bab-3e3b-4a5b-b009-d5c9df3015bb,aacr,7,https://cards.scryfall.io/normal/back/f/8/f8583bab-3e3b-4a5b-b009-d5c9df3015bb.jpg?1783910996
Havoc Sower,,f8585871-24a2-41d7-ae12-29aabfbc9ccc,ogw,71,https://cards.scryfall.io/normal/front/f/8/f8585871-24a2-41d7-ae12-29aabfbc9ccc.jpg?1783937915
Taken by Nightmares,,f858d83d-a13e-4ffa-a91d-d695e5e5d71a,woe,112,https://cards.scryfall.io/normal/front/f/8/f858d83d-a13e-4ffa-a91d-d695e5e5d71a.jpg?1783915100
Cat,,f859b55c-0b49-4190-b1fa-94f97a59b57c,t2xm,4,https://cards.scryfall.io/normal/front/f/8/f859b55c-0b49-4190-b1fa-94f97a59b57c.jpg?1783930235
Photon Blast Barrage,,f85a77d2-e11e-44bc-a1e7-d783cd49d714,msh,147,https://cards.scryfall.io/normal/front/f/8/f85a77d2-e11e-44bc-a1e7-d783cd49d714.jpg?1783902926
Lotus Petal,,f85ab5f9-508e-45de-8fa1-ce1f16552ffc,tpr,225,https://cards.scryfall.io/normal/front/f/8/f85ab5f9-508e-45de-8fa1-ce1f16552ffc.jpg?1783938446
Protean Hulk,,f85ac5a5-5e73-4404-a922-cf789632d8d7,rvr,353,https://cards.scryfall.io/normal/front/f/8/f85ac5a5-5e73-4404-a922-cf789632d8d7.jpg?1783913215
Tectonic Giant,,f85b4708-e4c7-4115-b353-1d32f4dcff39,pthb,158s,https://cards.scryfall.io/normal/front/f/8/f85b4708-e4c7-4115-b353-1d32f4dcff39.jpg?1783931428
Incorrigible Youths,,f85c4167-ed7b-403f-a24f-6de0472beabb,j25,564,https://cards.scryfall.io/normal/front/f/8/f85c4167-ed7b-403f-a24f-6de0472beabb.jpg?1783908681
The Last Ride,,f85dac5a-c6fa-4a86-9fe3-7a17db06f07c,dft,525,https://cards.scryfall.io/normal/front/f/8/f85dac5a-c6fa-4a86-9fe3-7a17db06f07c.jpg?1783907762
Nightmare,,f85ef8df-2577-4f0e-af83-bc49d930961d,4bb,150,https://cards.scryfall.io/normal/front/f/8/f85ef8df-2577-4f0e-af83-bc49d930961d.jpg?1783947680
Crucible of Worlds,,f85f213d-6e94-47ab-84e1-0abd0fdfebdf,sld,7162,https://cards.scryfall.io/normal/front/f/8/f85f213d-6e94-47ab-84e1-0abd0fdfebdf.jpg?1784285880
Wrath of God,,f8603c3b-9a10-4a04-b417-284a8e3925a9,dmr,279,https://cards.scryfall.io/normal/front/f/8/f8603c3b-9a10-4a04-b417-284a8e3925a9.jpg?1783918392
You're in Command,,f8604945-8dbb-47d1-a56c-9dcd84d2a6e7,cmb2,15,https://cards.scryfall.io/normal/front/f/8/f8604945-8dbb-47d1-a56c-9dcd84d2a6e7.jpg?1783925959
Golden Argosy,,f8611a53-e54e-4625-8e28-03511f1550e8,dmu,230,https://cards.scryfall.io/normal/front/f/8/f8611a53-e54e-4625-8e28-03511f1550e8.jpg?1783921270
"Bennie Bracks, Zoologist",,f86136fb-af02-4c1f-9612-848a356c6b8b,prm,99815,https://cards.scryfall.io/normal/front/f/8/f86136fb-af02-4c1f-9612-848a356c6b8b.jpg?1783911477
"Joshua, Phoenix's Dominant // Phoenix, Warden of Fire","Joshua, Phoenix's Dominant",f8613b13-fedd-45a9-bb47-0440a4a104e7,pfin,229s,https://cards.scryfall.io/normal/front/f/8/f8613b13-fedd-45a9-bb47-0440a4a104e7.jpg?1783906165
"Joshua, Phoenix's Dominant // Phoenix, Warden of Fire","Phoenix, Warden of Fire",f8613b13-fedd-45a9-bb47-0440a4a104e7,pfin,229s,https://cards.scryfall.io/normal/back/f/8/f8613b13-fedd-45a9-bb47-0440a4a104e7.jpg?1783906165
Soul Nova,,f862682d-cbf3-4c35-83d0-76883b0ac105,mrd,25,https://cards.scryfall.io/normal/front/f/8/f862682d-cbf3-4c35-83d0-76883b0ac105.jpg?1783944557
Order of the Sacred Bell,,f862a6fb-2aae-4b2a-86e1-4563de788d7f,9ed,261★,https://cards.scryfall.io/normal/front/f/8/f862a6fb-2aae-4b2a-86e1-4563de788d7f.jpg?1783943924
Sliptide Serpent,,f8647649-5669-46c4-8840-9ff967fabd99,nem,43,https://cards.scryfall.io/normal/front/f/8/f8647649-5669-46c4-8840-9ff967fabd99.jpg?1783945834
Mountain,,f864b3de-b6eb-4870-995b-298fc2e08028,30a,589,https://cards.scryfall.io/normal/front/f/8/f864b3de-b6eb-4870-995b-298fc2e08028.jpg?1783919231
Terramorphic Expanse,,f8651259-cc23-4089-96f7-d706ab87c8bb,cma,278,https://cards.scryfall.io/normal/front/f/8/f8651259-cc23-4089-96f7-d706ab87c8bb.jpg?1783936192
Tavern Swindler,,f86557e1-6960-42a2-8d18-baafc22fbb90,ima,109,https://cards.scryfall.io/normal/front/f/8/f86557e1-6960-42a2-8d18-baafc22fbb90.jpg?1783935534
Elvish Aberration,,f865601c-fddf-42fe-acd0-c9075fa84783,2xm,165,https://cards.scryfall.io/normal/front/f/8/f865601c-fddf-42fe-acd0-c9075fa84783.jpg?1783930149
"Dalakos, Crafter of Wonders",,f8659444-2a4d-41a2-b6f0-618d52daeed5,prm,79939,https://cards.scryfall.io/normal/front/f/8/f8659444-2a4d-41a2-b6f0-618d52daeed5.jpg?1783931382
Glorious Charge,,f8672cfd-e34b-4587-9e24-015e03c7574d,m13,15,https://cards.scryfall.io/normal/front/f/8/f8672cfd-e34b-4587-9e24-015e03c7574d.jpg?1783940518
Fierce Guardianship,,f8678852-7f4a-4b30-9f0b-0719489f442e,cmm,489,https://cards.scryfall.io/normal/front/f/8/f8678852-7f4a-4b30-9f0b-0719489f442e.jpg?1783915563
Crash Landing,,f8683546-85b7-4658-91be-91ef65fb3fc3,gpt,82,https://cards.scryfall.io/normal/front/f/8/f8683546-85b7-4658-91be-91ef65fb3fc3.jpg?1783943495
